Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,log_return,vol_7,vol_14,vol_30,ewm_vol_7,log_return_norm,ma_return_3,ma_return_5,lag_1,lag_2,lag_3,vol_ratio,volume_change,volume_vol_5,high_low_range,close_open_ratio,momentum_3
2018-02-11 00:00:00+00:00,8533.99,8549.0,7726.53,8063.88,45025.187952,2018-02-11 23:59:59.999000 UTC,366966437.2498885,524626,23180.34192,188849914.3499584,0,-0.05666101093024384,0.10208093491645438,0.08070348001955674,0.07674704516345969,0.08212444015701008,-0.6899409094529736,0.03867972716950178,0.04135110152013371,-0.017417198432916687,0.10940012537559372,0.024056254565828366,1.3300959626398294,1.4108640161010904,5.578781706506828,0.10891151817207194,0.9827324725095664,0.12303987366758773
2018-02-12 00:00:00+00:00,8063.82,8989.0,8053.0,8903.0,41987.85049,2018-02-12 23:59:59.999000 UTC,362440826.9943769,477660,20916.949742,180528457.55458465,0,0.09899346832562467,0.09384249316263732,0.07960054000669314,0.07647464177304031,0.07740364066535065,1.2789252220527476,0.011773972004144382,0.01048189659698193,-0.05666101093024384,-0.017417198432916687,0.10940012537559372,1.2271060182425035,-0.08821772495329472,5.647392672997018,0.09637578670703859,0.9449132234745998,0.035953145033029266
2018-02-13 00:00:00+00:00,8903.0,8950.0,8351.0,8539.9,35454.972956,2018-02-13 23:59:59.999000 UTC,305165143.6969234,401893,16558.45568,142530987.43930227,0,-0.04163900046148712,0.06656826840749129,0.08594350539999318,0.07888247603371316,0.08356247124386909,-0.4982978583767308,0.008305086320821364,0.031674327780777244,0.09899346832562467,-0.05666101093024384,-0.017417198432916687,0.8438917203745104,-0.0674586292729753,5.607622255442427,0.11607401950936405,1.1040673030896027,0.02522823793862683
2018-02-14 00:00:00+00:00,8535.17,9489.6,8533.0,9449.99,40811.952867,2018-02-14 23:59:59.999000 UTC,370126692.728233,514897,20508.463444,185896385.02591047,0,0.1012643851739862,0.0657290331757414,0.08339424505317922,0.07872193922481506,0.07772434275267738,1.3028657636413135,0.00023115231129788397,0.01853527677531415,-0.04163900046148712,0.09899346832562467,-0.05666101093024384,0.8349519056946964,-0.15558971125601906,5.489645253751569,0.0672806919016062,0.9592159946085589,0.0006936974307416577
2018-02-15 00:00:00+00:00,9449.98,10219.5,9301.5,10000.09,52427.596715,2018-02-15 23:59:59.999000 UTC,512388484.73178285,608349,25805.098892,252255267.88356847,0,0.056580409649512595,0.07194899946006315,0.08878609347183745,0.08148857243814561,0.08128606671155926,0.6960652906270662,0.05287295101270789,0.01690812873499264,0.1012643851739862,-0.04163900046148712,0.09899346832562467,0.8829336102884422,0.15109248334917846,0.6589882567310613,0.11207743958233994,1.1071823994132513,0.1718911987777596
2018-02-16 00:00:00+00:00,10000.89,10323.37,9666.0,10159.98,38161.205974,2018-02-16 23:59:59.999000 UTC,381103299.2238848,405310,18313.004466,182947133.88868245,0,0.015862380690915286,0.07246345136452957,0.08498075087938388,0.07258743107388332,0.07163713848425687,0.2214267770396948,0.03873526478733721,0.0317076503514785,0.056580409649512595,0.1012643851739862,-0.04163900046148712,0.9982919948051673,0.284613771996004,0.18525526812472126,0.09714306273664072,1.0582128216144373,0.1232270021341122
2018-02-17 00:00:00+00:00,10156.07,11075.07,10050.0,11039.55,41882.108407,2018-02-17 23:59:59.999000 UTC,446012696.1692673,413585,21147.624789,225229265.7256356,0,0.08302780550417584,0.06485141096211208,0.08402383930963449,0.07264164085462668,0.062701274647736,1.3241805046330708,0.057902391838138,0.046212328675710325,0.015862380690915286,0.056580409649512595,0.1012643851739862,0.8927580682255689,-0.27211605404216943,0.22689912706419496,0.06573114992765652,1.015907584225004,0.18970713942786221
2018-02-18 00:00:00+00:00,11039.55,11274.0,10080.0,10383.43,61137.380728,2018-02-18 23:59:59.999000 UTC,649423311.3100228,537534,29593.863774,314511909.4893312,0,-0.061273012835288285,0.06567340420711491,0.08606856052692709,0.07430561413487285,0.05961321042047098,-1.0278428623976161,0.05182353194820122,0.043019196111420556,0.08302780550417584,0.015862380690915286,0.056580409649512595,0.8838282944261852,0.09750484393850467,0.22878492211147947,0.10093175805208114,1.086990341736518,0.16820758540485214
2018-02-19 00:00:00+00:00,10375.01,11250.0,10270.33,11153.0,40831.417131,2018-02-19 23:59:59.999000 UTC,443766562.68306607,366882,20619.877129,224193685.4379528,0,0.07149725369905101,0.06678081895510442,0.08072527750014766,0.07461383786460928,0.07120599598899709,1.0040903537126133,0.01253905778660093,0.03909239363666032,-0.061273012835288285,0.08302780550417584,0.015862380690915286,0.8950192198433985,0.459749354876837,0.2714932865959298,0.10815658246939414,0.9405664180152271,0.03833365499710495
2018-02-20 00:00:00+00:00,11147.11,11786.01,11100.59,11200.99,48153.354288,2018-02-20 23:59:59.999000 UTC,551573232.2429588,432197,24211.49181,277480902.01411927,0,0.00429364723937341,0.06317746519119911,0.062374001735817704,0.07294821912161281,0.06666089067857456,0.06441028908654275,0.031084015455979507,0.033138967341673285,0.07149725369905101,-0.061273012835288285,0.08302780550417584,0.8660590478004027,-0.3321366299178101,0.3445835696904615,0.094425933083438,1.074986915675262,0.09773838137476654
2018-02-21 00:00:00+00:00,11195.07,11304.03,10200.0,10437.6,68113.818754,2018-02-21 23:59:59.999000 UTC,731537130.492186,542340,32338.074002,347436564.666544,0,-0.07058749628237194,0.05623546479716805,0.059973816090319924,0.07047300754982118,0.05905593266213986,-1.1952651173287598,0.004839296034378693,0.022681614859645448,0.00429364723937341,0.07149725369905101,-0.061273012835288285,0.7979716880596044,0.1793211617786601,0.32935268809177526,0.06148858313948638,1.0048335398143553,0.014623784483968949
2018-02-22 00:00:00+00:00,10439.02,10933.44,9679.0,9811.04,67060.166483,2018-02-22 23:59:59.999000 UTC,682006373.869588,506273,33029.297624,336067441.6325065,0,-0.0619063887400933,0.061647297508681795,0.0649656306459552,0.07052270036057794,0.06769856034644012,-0.9144417314532834,0.0017344682186841386,0.005391639464987999,-0.07058749628237194,0.00429364723937341,0.07149725369905101,0.8741482840770873,0.4145186718794007,0.31663660866697463,0.09861751646037056,0.9323389670631805,0.005216965877364199
2018-02-23 00:00:00+00:00,9815.55,10435.0,9570.19,10131.04,57202.70237,2018-02-23 23:59:59.999000 UTC,571800753.4709765,467480,28031.011368,280171693.0729712,0,0.03209569611200183,0.06428175439833761,0.06877531383122554,0.07138366747874922,0.06550058181834026,0.49000627507426187,-0.042733412594363966,-0.023595199383865825,-0.0619063887400933,-0.07058749628237194,0.00429364723937341,0.9005106723813843,-0.015468994255121493,0.3264286866202783,0.1201683682951082,0.9398430120835098,-0.12032278310768396
2018-02-24 00:00:00+00:00,10131.04,10496.97,9352.0,9694.51,40888.156299,2018-02-24 23:59:59.999000 UTC,405618586.64803785,337918,18646.870961,185164883.45171747,0,-0.0440442324402057,0.0653481167786808,0.06365853280538583,0.07100396023654669,0.0608639606475938,-0.7236504488300491,-0.033466062970154496,-0.004921457594407802,0.03209569611200183,-0.0619063887400933,-0.07058749628237194,0.9203446760008359,-0.146994328078486,0.2890386915231516,0.08810611733422982,1.0321418565439533,-0.09552280646621403
2018-02-25 00:00:00+00:00,9694.51,9847.0,9274.8,9590.0,28373.517586,2018-02-25 23:59:59.999000 UTC,271286599.1260862,233567,13956.661533,133525539.44882144,0,-0.010838857005757338,0.055163718505865364,0.0649576785510643,0.07135663283417483,0.05605188650400173,-0.19337185029416476,-0.024618308356099072,-0.028029754822259147,-0.0440442324402057,0.03209569611200183,-0.0619063887400933,0.7730706497048415,-0.28520586257400615,0.2751806874601579,0.11301603784014269,0.9569116300004737,-0.07119356940292787
2018-02-26 00:00:00+00:00,9590.0,10444.32,9350.0,10324.0,34878.292756,2018-02-26 23:59:59.999000 UTC,347559259.73845184,285276,17045.768706,169936003.38761607,0,0.07375039296102064,0.05184933772067293,0.06249670201742821,0.07136335722248806,0.048557966853778084,1.5188113864631967,-0.007595797777987088,-0.031056255671285293,-0.010838857005757338,-0.0440442324402057,0.03209569611200183,0.7265540711463914,-0.3060700174760893,0.2939725657218916,0.05902309657734127,0.9892196717523629,-0.02252972161972644
2018-02-27 00:00:00+00:00,10321.0,10870.0,10121.0,10569.04,30705.385123,2018-02-27 23:59:59.999000 UTC,324295371.1414657,240542,15187.083738,160450471.4557678,0,0.0234576908169124,0.0524528885896929,0.06012476118680546,0.0724404478574294,0.05837426125997913,0.40184989600878734,0.006289101171685847,-0.002188677822606777,0.07375039296102064,-0.010838857005757338,-0.0440442324402057,0.7240828865791366,0.22925515492691573,0.2204592279584498,0.11411053180396243,1.0765380604796664,0.01904641576777899
2018-02-28 00:00:00+00:00,10584.33,11098.0,10300.0,10326.76,30800.983782,2018-02-28 23:59:59.999000 UTC,327914696.13067526,277886,14412.84633,153537202.10196504,0,-0.023190388304420374,0.05386727999958495,0.05826431862381281,0.07229005384092138,0.05101456553063037,-0.4545836676879333,0.028789742257391882,0.014884138088794362,0.0234576908169124,0.07375039296102064,-0.010838857005757338,0.7451547915308396,-0.11964196935304838,0.21474331690498127,0.07257048735587637,1.0240325549849822,0.09020878827295054
2018-03-01 00:00:00+00:00,10325.64,11060.41,10240.0,10920.0,25092.55393,2018-03-01 23:59:59.999000 UTC,268172535.3811293,230428,12785.4045,136788817.23158327,0,0.05585738594789953,0.04731244559480435,0.05342042111355935,0.07176096618355561,0.047225824249851535,1.1827720708987972,0.02467256515783754,0.003826921205509921,-0.023190388304420374,0.0234576908169124,0.07375039296102064,0.6593061396886019,0.0031134167058008977,0.22141656309335986,0.07539447466207119,0.9756649688737974,0.07682586027111582
2018-03-02 00:00:00+00:00,10923.36,11200.0,10770.0,11039.0,23910.71009,2018-03-02 23:59:59.999000 UTC,262936307.0078576,211691,11893.333632,130864918.8230748,0,0.010838486719455614,0.04300480798552368,0.05336843627747758,0.07038183815786897,0.04765342518259068,0.2274440227103604,0.01870822948679717,0.02380724488313097,0.05585738594789953,-0.023190388304420374,0.0234576908169124,0.6110213815254777,-0.18533271185110622,0.20385642502480877,0.07945367066835565,1.0575615651911165,0.057729562185199645
2018-03-03 00:00:00+00:00,11038.99,11544.0,11015.01,11464.48,21287.15328,2018-03-03 23:59:59.999000 UTC,241749497.9024717,190444,10842.682784,123142920.22314858,0,0.0378191028154963,0.04236677799984705,0.05331595489426289,0.07039849492813359,0.04135815475838174,0.9144291624333601,0.014501828120978241,0.02814271362817356,0.010838486719455614,0.05585738594789953,-0.023190388304420374,0.6018136899531338,-0.04709938427538918,0.1585737251916354,0.03936517701513087,1.0105864862093714,0.0444657225254137
2018-03-04 00:00:00+00:00,11464.47,11565.0,11050.02,11515.0,17295.918653,2018-03-04 23:59:59.999000 UTC,194849579.1250208,168359,8197.401595,92437014.46393472,0,0.004396973420937615,0.034869153239565576,0.04952098846300169,0.06744093512308093,0.03734835843837563,0.11772869290072202,0.034838325160950465,0.02095645559906869,0.0378191028154963,0.010838486719455614,0.05585738594789953,0.5170324696110565,-0.1097230822558144,0.07220017664961977,0.0479201448683258,1.038544287113223,0.1101720191037654
2018-03-05 00:00:00+00:00,11515.0,11710.0,11415.01,11454.0,15144.231063,2018-03-05 23:59:59.999000 UTC,174866951.39806527,164318,7668.823714,88588986.3365785,0,-0.005311519300982928,0.03274612224402549,0.04597896704662992,0.06688155582714601,0.03324703991758853,-0.15975916394809628,0.017684854318629827,0.017144312119873734,0.004396973420937615,0.0378191028154963,0.010838486719455614,0.48961364368761334,-0.18749499167415207,0.08414510621775333,0.04491965175886889,1.0044075303960847,0.054487179487179516
2018-03-06 00:00:00+00:00,11455.0,11455.0,10555.48,10716.48,29515.572363,2018-03-06 23:59:59.999000 UTC,323842216.64859617,250306,13482.297196,147874120.62232068,0,-0.06655627045932556,0.026652682063625123,0.042165253962558415,0.06672221022346717,0.03058330971093361,-2.176228507914941,0.012301518978483646,0.020720085920561224,-0.005311519300982928,0.004396973420937615,0.0378191028154963,0.3994574216645328,-0.12440435418137141,0.058478782408458885,0.025617889709075102,0.9947025618758142,0.03759398496240607
2018-03-07 00:00:00+00:00,10716.48,10899.0,9389.31,9910.0,50647.67108,2018-03-07 23:59:59.999000 UTC,514808033.4879209,396721,24022.451231,244164771.36009568,0,-0.07823839517044331,0.040115382790806176,0.045939007748971514,0.06406975833932736,0.04499830162021249,-1.7386966252810734,-0.022490272113123645,-0.003762645360883797,-0.06655627045932556,-0.005311519300982928,0.004396973420937615,0.6261204011157088,0.9489647404490344,0.4793995584702139,0.07852640768223487,0.9355285901353121,-0.06524500020934221
2018-03-08 00:00:00+00:00,9910.0,10099.0,9060.0,9271.64,41109.473226,2018-03-08 23:59:59.999000 UTC,394641280.63843673,336514,20257.455838,194608716.9350392,0,-0.06658406963285031,0.0500398350363642,0.046839530579260304,0.05757656736331051,0.05090197625918808,-1.3080841752353678,-0.05003539497691728,-0.021578021738863584,-0.07823839517044331,-0.06655627045932556,-0.005311519300982928,0.8691007006480741,0.715964388462637,0.5400571135845426,0.14087554868762883,0.924743945773239,-0.13938341293964396
2018-03-09 00:00:00+00:00,9267.07,9410.0,8329.0,9227.0,64112.291407,2018-03-09 23:59:59.999000 UTC,567082901.1319405,462712,31166.414848,275735446.01075995,0,-0.004826310112627507,0.04610583959013761,0.0473010438553686,0.05694210491707882,0.04804615816082127,-0.10045153030701776,-0.07045957842087308,-0.04245865622853291,-0.06658406963285031,-0.07823839517044331,-0.06655627045932556,0.8096967904027893,-0.1883245103004645,0.5540596416693981,0.10484359233097881,0.9355842583249243,-0.19053256504277982
2018-03-10 00:00:00+00:00,9230.0,9490.0,8667.07,8770.22,37180.012857,2018-03-10 23:59:59.999000 UTC,341210248.41481787,288066,17639.827276,161991786.13432977,0,-0.05077207700814944,0.04452130372850843,0.04614656656776958,0.0569261029992426,0.04408057245656532,-1.1518016708648142,-0.049882924971973726,-0.044303312935245934,-0.004826310112627507,-0.06658406963285031,-0.07823839517044331,0.7820894349486875,0.5595503025432027,0.5114245163494847,0.11664959906421339,0.9956760874796458,-0.13898966824927583
2018-03-11 00:00:00+00:00,8770.22,9740.0,8450.0,9533.57,44325.973386,2018-03-11 23:59:59.999000 UTC,403491260.9275316,333367,21150.206944,192897625.6114657,0,0.08345736243611354,0.03507322492886858,0.04659845918420759,0.05776219907413793,0.03961250642868176,2.106843771331913,-0.04072748558454243,-0.053395424476679235,-0.05077207700814944,-0.004826310112627507,-0.06658406963285031,0.6072003055813717,-0.4200797999720135,0.5949430698188416,0.08915817984832072,0.9501863488624052,-0.11501311806256309
2018-03-12 00:00:00+00:00,9533.57,9888.88,8780.0,9131.34,42230.77793,2018-03-12 23:59:59.999000 UTC,395562731.86503726,336642,19369.697756,181454623.85622355,0,-0.043106801293249175,0.056986795918293205,0.052470277957336046,0.05630529456112869,0.06469363489910901,-0.6663221406630664,0.009286325105112186,-0.02339269789759141,0.08345736243611354,-0.05077207700814944,-0.004826310112627507,1.0121036815893865,0.1921989795023593,0.4813763181107138,0.14708867052365848,1.087038865615686,0.02825066547018662
2018-03-13 00:00:00+00:00,9131.34,9474.0,8823.0,9150.0,40191.409358,2018-03-13 23:59:59.999000 UTC,367353984.7132836,342734,19856.457047,181534440.7752947,0,0.002041426556296274,0.056379312421984094,0.0489394015112613,0.05682125851104284,0.05886468662020555,0.034679986822448244,-0.0034738386217617045,-0.016366379122152584,-0.043106801293249175,0.08345736243611354,-0.05077207700814944,0.9922221700004611,-0.047267895004912686,0.37495274411734486,0.11631319642064822,0.9578090893547748,-0.010367400021675466
2018-03-14 00:00:00+00:00,9151.92,9333.78,7900.28,8170.0,49708.094108,2018-03-14 23:59:59.999000 UTC,426058009.75594646,399127,22883.329725,196344166.24842268,0,-0.1132849704155184,0.05540109523401258,0.048183472872234394,0.055722546872203925,0.051537659301547765,-2.198100805329284,0.014130662566386865,-0.0026412798843232664,0.002041426556296274,-0.043106801293249175,0.08345736243611354,0.9942312105918529,-0.048291049134362884,0.36052762350561884,0.07129293181504577,1.002043511686127,0.043303360691065995
2018-03-15 00:00:00+00:00,8184.01,8430.0,7650.0,8240.98,52291.022277,2018-03-15 23:59:59.999000 UTC,422130717.47310126,400529,26414.160251,213358245.6744019,0,0.0086503600164496,0.062410026616504514,0.05549891628629137,0.056740483432175776,0.06573501314724703,0.13159440612071857,-0.05145011505082378,-0.024333011944901443,-0.1132849704155184,0.002041426556296274,-0.043106801293249175,1.0999206006255793,0.23678405166714378,0.2610261529032047,0.156633799246497,0.892708852350108,-0.14302826748007302
2018-03-16 00:00:00+00:00,8240.98,8611.64,7900.0,8260.0,38815.409893,2018-03-16 23:59:59.999000 UTC,322355002.16519487,255807,20049.433993,166563494.40168035,0,0.0023053186445256128,0.06103703681708349,0.05207790501562426,0.05629655727328704,0.06062118606035352,0.03802826692025578,-0.03419772794759086,-0.012448524539981637,0.0086503600164496,-0.1132849704155184,0.002041426556296274,1.0842054962754502,0.05196192321089832,0.13282411326281449,0.09530780143230519,1.0069611351892287,-0.09750595202894652
2018-03-17 00:00:00+00:00,8260.0,8348.62,7721.99,7824.8,33110.206329,2018-03-17 23:59:59.999000 UTC,265973111.6176285,292041,15677.257361,125987772.43325073,0,-0.05412641053874062,0.06132969438801658,0.05173670044964922,0.05288214495495625,0.05400409707057647,-1.0022648923840778,-0.034109763918181074,-0.028678933298299226,0.0023053186445256128,0.0086503600164496,-0.1132849704155184,1.1597429423533359,-0.2577041296422923,0.17952154128187833,0.08635380743552339,1.002307977934663,-0.0972677595628415
2018-03-18 00:00:00+00:00,7824.01,8317.4,7322.0,8189.99,59488.231711,2018-03-18 23:59:59.999000 UTC,458311733.5188204,423336,28216.510794,217530802.6198248,0,0.04561449986886557,0.061660554467415765,0.049523225009816076,0.05233367080622624,0.049728475640339206,0.9172712270283946,-0.01439024395925515,-0.030882855147397515,-0.05412641053874062,0.0023053186445256128,0.0086503600164496,1.1782195576481498,-0.14698295289750052,0.18955191942193764,0.07586319612590811,0.9473123486682808,-0.04225214198286409
2018-03-19 00:00:00+00:00,8189.0,8705.23,8088.4,8600.0,55297.084942,2018-03-19 23:59:59.999000 UTC,462654338.9821279,360414,27263.324764,228208487.5469021,0,0.048849526396450536,0.05242427387153133,0.05267621307862259,0.05308148560723518,0.05485427353177768,0.890532737948876,-0.0020688640084498256,-0.02216824048488365,0.04561449986886557,-0.05412641053874062,0.0023053186445256128,0.9876188142026252,0.7966735428917116,0.414967329959135,0.12722376377330802,1.0467765250811285,-0.006187370919477964
2018-03-20 00:00:00+00:00,8595.01,9050.0,8280.0,8909.98,44865.105835,2018-03-20 23:59:59.999000 UTC,387879393.4706143,298261,22849.035238,197422831.30082303,0,0.03540979355182516,0.05744706129773668,0.05606116643150504,0.05141926139428021,0.05463913709538185,0.648066485567138,0.013445871908858481,0.010258658877510134,0.048849526396450536,0.04561449986886557,-0.05412641053874062,1.1172284420275045,-0.07045337621331604,0.4190668670992205,0.07532421541091708,1.0501892783001587,0.041162227602905554
2018-03-21 00:00:00+00:00,8909.96,9177.01,8750.6,8885.0,39972.405371,2018-03-21 23:59:59.999000 UTC,358157473.3612324,293696,19047.486799,170758402.39723507,0,-0.002807535204672574,0.05980965085925585,0.056236464397804886,0.051014449421761386,0.04933512094233954,-0.05690743533301322,0.043291273272380415,0.015610545584585245,0.03540979355182516,0.048849526396450536,0.04561449986886557,1.1724060837113077,-0.18865332807221014,0.4358114533026056,0.08958686493674818,1.0366456816222436,0.13868469481648082
2018-03-22 00:00:00+00:00,8884.82,9100.0,8465.1,8722.9,40617.556809,2018-03-22 23:59:59.999000 UTC,354804129.3433086,276449,19567.563618,171050710.2125002,0,-0.01841271016713497,0.03590035115179564,0.05304756562812764,0.04892838855192427,0.04336235782583003,-0.4246242845255733,0.027150594914534365,0.014587974814745608,-0.002807535204672574,0.03540979355182516,0.048849526396450536,0.7337325469792881,-0.10905358123959052,0.41619926114571787,0.047857678373415806,0.9971986406224047,0.08486090947607994
2018-03-23 00:00:00+00:00,8720.0,8909.0,8269.0,8898.03,39991.007666,2018-03-23 23:59:59.999000 UTC,340755592.544531,278571,20106.789387,171487640.92907605,0,0.01987815248285389,0.03772993184817879,0.05043941579007027,0.04891403148931289,0.039691278057007895,0.5008191586651164,0.004729849393339192,0.02173071488906674,-0.01841271016713497,-0.002807535204672574,0.03540979355182516,0.7713519147654454,0.01613992032783851,0.40244638813102374,0.07145896033909518,0.9817756578073613,0.014290697674418595
2018-03-24 00:00:00+00:00,8898.04,8999.95,8491.0,8546.86,35466.609572,2018-03-24 23:59:59.999000 UTC,313254829.9051367,270300,17302.10809,152967779.86486968,0,-0.04026593988898665,0.03786302724034363,0.050852211630169175,0.04771781344774721,0.035354463692340465,-1.1389209645318492,-0.00044736429631789715,0.016583445411864402,0.01987815248285389,-0.01841271016713497,-0.002807535204672574,0.7934778336355469,-0.015425574362985195,0.08053195276800089,0.07339449541284404,1.0204162844036697,-0.0013411926850563916
2018-03-25 00:00:00+00:00,8531.25,8669.85,8365.77,8470.15,29001.769316,2018-03-25 23:59:59.999000 UTC,247023172.30795503,215660,14379.264362,122528263.982816,0,-0.00901574596303241,0.03408624078730883,0.050159332584205275,0.04699092683276063,0.03765988557140556,-0.2393991863288585,-0.012933499191089257,-0.0012396478452230352,-0.04026593988898665,0.01987815248285389,-0.01841271016713497,0.7253791973208104,-0.11313538612948226,0.08237086219173462,0.057197989669635185,0.9605328813986002,-0.03805740011254921
2018-03-26 00:00:00+00:00,8470.14,8514.89,7831.0,8134.23,44033.59566,2018-03-26 23:59:59.999000 UTC,358429758.8731952,310462,20957.25692,170723432.32235476,0,-0.04046713461426167,0.031419709893276054,0.04374049982821834,0.046480625510542474,0.03266569864070972,-1.238826545832067,-0.009801177789721735,-0.010124755748194549,-0.00901574596303241,-0.04026593988898665,0.01987815248285389,0.6759743344277845,-0.18227962396224728,0.08033229072109703,0.035643076923076916,0.9928380952380952,-0.028975455410471307
2018-03-27 00:00:00+00:00,8134.22,8215.94,7730.0,7795.51,37427.64805,2018-03-27 23:59:59.999000 UTC,297609656.4404365,266540,18462.382105,146860645.0354061,0,-0.042533156531052586,0.02855757548712766,0.04358502004115741,0.04638406977483275,0.03254113760156744,-1.3070580706743287,-0.029916273488760258,-0.01765667563011237,-0.04046713461426167,-0.00901574596303241,-0.04026593988898665,0.6156763653072664,0.5183072170602736,0.27620930262797,0.08074128644863006,0.9603418597567455,-0.08583922508690134
